subject,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
s060,0.0916590690612793,0.09235787391662598,0.0006988048553466797,0.1253197193145752,0.15359711647033691,0.02827739715576172,0.09195399284362793,0.11986637115478516,0.027912378311157227,0.10499954223632812,0.1620948314666748,0.05709528923034668,0.07674384117126465,0.2177438735961914,0.14100003242492676,0.11911392211914062,0.13318300247192383,0.014069080352783203,0.10583639144897461,0.10683798789978027,0.001001596450805664,0.11131095886230469,0.09708428382873535,-0.014226675033569336,0.09805035591125488,0.19689559936523438,0.09884524345397949,0.09818720817565918,0.19016218185424805,0.09197497367858887,0.13303303718566895
s060,0.09800219535827637,0.1120455265045166,0.014043331146240234,0.11297369003295898,0.14777159690856934,0.03479790687561035,0.08433866500854492,0.08433866500854492,0.0,0.09799647331237793,0.15496373176574707,0.05696725845336914,0.08385086059570312,0.22474980354309082,0.1408989429473877,0.1329488754272461,0.13357901573181152,0.0006301403045654297,0.10536670684814453,0.10617470741271973,0.0008080005645751953,0.11137151718139648,0.09034466743469238,-0.0210268497467041,0.0982506275177002,0.19010376930236816,0.09185314178466797,0.11892318725585938,0.22486472129821777,0.1059415340423584,0.11205244064331055
s060,0.09822463989257812,0.1342935562133789,0.03606891632080078,0.0978538990020752,0.11193466186523438,0.01408076286315918,0.09079885482788086,0.09164047241210938,0.0008416175842285156,0.15442466735839844,0.13350772857666016,-0.02091693878173828,0.09091663360595703,0.21101021766662598,0.12009358406066895,0.11863541603088379,0.13257312774658203,0.013937711715698242,0.0991220474243164,0.08508682250976562,-0.014035224914550781,0.12627410888671875,0.12627410888671875,0.0,0.07807731628417969,0.20390081405639648,0.1258234977722168,0.09911799430847168,0.4289829730987549,0.3298649787902832,0.1191554069519043
s060,0.09134578704833984,0.14025092124938965,0.048905134201049805,0.11309289932250977,0.11309289932250977,0.0,0.09804368019104004,0.09804368019104004,0.0,0.12593936920166016,0.1683340072631836,0.04239463806152344,0.09859299659729004,0.22535085678100586,0.12675786018371582,0.13318109512329102,0.13418292999267578,0.0010018348693847656,0.09774208068847656,0.11184358596801758,0.014101505279541016,0.12618231773376465,0.09106254577636719,-0.03511977195739746,0.09813761711120605,0.2109839916229248,0.11284637451171875,0.09772419929504395,0.20397210121154785,0.1062479019165039,0.13312363624572754
s060,0.09097480773925781,0.1258533000946045,0.03487849235534668,0.11279416084289551,0.1407928466796875,0.027998685836791992,0.09135842323303223,0.09135842323303223,0.0,0.13398361206054688,0.16825151443481445,0.03426790237426758,0.08463239669799805,0.22570443153381348,0.14107203483581543,0.1186830997467041,0.1399822235107422,0.021299123764038086,0.11304903030395508,0.12700963020324707,0.013960599899291992,0.10431551933288574,0.08405900001525879,-0.020256519317626953,0.11292862892150879,0.22478652000427246,0.11185789108276367,0.1200253963470459,0.26715826988220215,0.14713287353515625,0.14769268035888672
s060,0.1202845573425293,0.22524023056030273,0.10495567321777344,0.141099214553833,0.38675618171691895,0.24565696716308594,0.07671713829040527,0.0911414623260498,0.014424324035644531,0.08502721786499023,0.16907906532287598,0.08405184745788574,0.15522384643554688,0.415050745010376,0.2598268985748291,0.11872529983520508,0.252993106842041,0.13426780700683594,0.11891865730285645,0.11891865730285645,0.0,0.09877872467041016,0.09978032112121582,0.001001596450805664,0.09721994400024414,0.21716904640197754,0.1199491024017334,0.09835600852966309,0.20316004753112793,0.10480403900146484,0.12683343887329102
s060,0.09100961685180664,0.11895418167114258,0.027944564819335938,0.12704825401306152,0.1758127212524414,0.04876446723937988,0.11204743385314941,0.20424818992614746,0.09220075607299805,0.09797525405883789,0.14691400527954102,0.048938751220703125,0.09217214584350586,0.21803522109985352,0.12586307525634766,0.10582923889160156,0.12000060081481934,0.014171361923217773,0.09768939018249512,0.0986931324005127,0.0010037422180175781,0.1050100326538086,0.07615280151367188,-0.02885723114013672,0.09181714057922363,0.17624807357788086,0.08443093299865723,0.08460879325866699,0.14760851860046387,0.06299972534179688,0.12599492073059082
s060,0.07683587074279785,0.05598926544189453,-0.02084660530090332,0.07684659957885742,0.1184852123260498,0.04163861274719238,0.07758760452270508,0.05036139488220215,-0.02722620964050293,0.08412456512451172,0.15397167205810547,0.06984710693359375,0.0780489444732666,0.21109867095947266,0.13304972648620605,0.1058804988861084,0.1058804988861084,0.0,0.08427047729492188,0.07023096084594727,-0.01403951644897461,0.09099602699279785,0.09099602699279785,0.0,0.0708305835723877,0.12693142890930176,0.05610084533691406,0.08374285697937012,0.08432197570800781,0.0005791187286376953,0.06981968879699707
s060,0.08433103561401367,0.08433103561401367,0.0,0.11269426345825195,0.11269426345825195,0.0,0.08413362503051758,0.1043243408203125,0.020190715789794922,0.14862489700317383,0.1495823860168457,0.000957489013671875,0.09034442901611328,0.23786664009094238,0.1475222110748291,0.0843806266784668,0.09804058074951172,0.013659954071044922,0.07735991477966309,0.09838724136352539,0.021027326583862305,0.09189271926879883,0.07011985778808594,-0.02177286148071289,0.08410048484802246,0.1686232089996338,0.08452272415161133,0.11312627792358398,0.11312627792358398,0.0,0.0980520248413086
s060,0.09196162223815918,0.14777541160583496,0.05581378936767578,0.0913538932800293,0.0913538932800293,0.0,0.09906601905822754,0.09906601905822754,0.0,0.1189730167388916,0.133009672164917,0.01403665542602539,0.1197662353515625,0.33057165145874023,0.21080541610717773,0.1254279613494873,0.1400001049041748,0.0145721435546875,0.0993044376373291,0.11340808868408203,0.01410365104675293,0.10458731651306152,0.09069275856018066,-0.01389455795288086,0.08417057991027832,0.1830580234527588,0.09888744354248047,0.08418130874633789,0.14717864990234375,0.06299734115600586,0.13389968872070312
