subject,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
IVAN,0.11218070983886719,0.16922354698181152,0.057042837142944336,0.0910491943359375,0.21802997589111328,0.12698078155517578,0.09797859191894531,0.19575095176696777,0.09777235984802246,0.08514952659606934,0.26799678802490234,0.182847261428833,0.08400344848632812,0.44211673736572266,0.35811328887939453,0.0641179084777832,0.42923426628112793,0.3651163578033447,0.08395910263061523,0.17579174041748047,0.09183263778686523,0.12585949897766113,0.19722676277160645,0.07136726379394531,0.08396673202514648,0.26656246185302734,0.18259572982788086,0.09102058410644531,0.2950756549835205,0.2040550708770752,0.13402128219604492
IVAN,0.11196351051330566,0.14679574966430664,0.03483223915100098,0.08501577377319336,0.16185855865478516,0.0768427848815918,0.10531258583068848,0.17636966705322266,0.07105708122253418,0.08383774757385254,0.2388927936553955,0.15505504608154297,0.08352875709533691,0.3438897132873535,0.2603609561920166,0.0710453987121582,0.45685291290283203,0.38580751419067383,0.06333351135253906,0.15530014038085938,0.09196662902832031,0.12602686882019043,0.19005894660949707,0.06403207778930664,0.09064149856567383,0.2170567512512207,0.12641525268554688,0.09190225601196289,0.23882794380187988,0.146925687789917,0.12705659866333008
IVAN,0.11102533340454102,0.14703369140625,0.036008358001708984,0.09102058410644531,0.2810640335083008,0.19004344940185547,0.09102010726928711,0.18204092979431152,0.09102082252502441,0.0780181884765625,0.2960672378540039,0.2180490493774414,0.07001590728759766,0.3160715103149414,0.24605560302734375,0.08401870727539062,0.4991137981414795,0.41509509086608887,0.09102034568786621,0.14103174209594727,0.050011396408081055,0.15403485298156738,0.16803836822509766,0.014003515243530273,0.09202075004577637,0.24605536460876465,0.15403461456298828,0.09202122688293457,0.20404648780822754,0.11202526092529297,0.0980222225189209
IVAN,0.10602355003356934,0.2250516414642334,0.11902809143066406,0.09202051162719727,0.19678330421447754,0.10476279258728027,0.09198236465454102,0.18998289108276367,0.09800052642822266,0.07735180854797363,0.25333571434020996,0.17598390579223633,0.07703518867492676,0.39359283447265625,0.3165576457977295,0.07027363777160645,0.47841525077819824,0.4081416130065918,0.08401226997375488,0.13313674926757812,0.04912447929382324,0.1547384262084961,0.18970704078674316,0.03496861457824707,0.0840151309967041,0.2741270065307617,0.19011187553405762,0.08387589454650879,0.3089945316314697,0.22511863708496094,0.12000918388366699
IVAN,0.10497522354125977,0.20393705368041992,0.09896183013916016,0.08388376235961914,0.21792817115783691,0.13404440879821777,0.08411812782287598,0.10506105422973633,0.02094292640686035,0.11304903030395508,0.3100447654724121,0.19699573516845703,0.0768728256225586,0.2668442726135254,0.1899714469909668,0.07689642906188965,0.4352705478668213,0.35837411880493164,0.08495664596557617,0.13376736640930176,0.048810720443725586,0.14095401763916016,0.17595195770263672,0.03499794006347656,0.09097790718078613,0.22485065460205078,0.13387274742126465,0.09799981117248535,0.24611520767211914,0.1481153964996338,0.10519528388977051
IVAN,0.08456277847290039,0.41495323181152344,0.33039045333862305,0.09791994094848633,0.25285935401916504,0.1549394130706787,0.07000088691711426,0.15475130081176758,0.08475041389465332,0.09832644462585449,0.32303619384765625,0.22470974922180176,0.07709312438964844,0.30896520614624023,0.2318720817565918,0.07133603096008301,0.4570012092590332,0.3856651782989502,0.09917902946472168,0.11341071128845215,0.014231681823730469,0.1536269187927246,0.19658613204956055,0.04295921325683594,0.10533332824707031,0.26700353622436523,0.16167020797729492,0.08440136909484863,0.28829216957092285,0.20389080047607422,0.11209535598754883
IVAN,0.0971527099609375,0.23200392723083496,0.13485121726989746,0.10525751113891602,0.2251906394958496,0.1199331283569336,0.08395862579345703,0.13289904594421387,0.048940420150756836,0.0989990234375,0.3169264793395996,0.2179274559020996,0.07724213600158691,0.2809441089630127,0.20370197296142578,0.07023382186889648,0.47821497917175293,0.40798115730285645,0.0840294361114502,0.16895079612731934,0.08492136001586914,0.14020490646362305,0.24587059020996094,0.10566568374633789,0.08318948745727539,0.2951233386993408,0.21193385124206543,0.0760350227355957,0.26004910469055176,0.18401408195495605,0.10497093200683594
IVAN,0.10564637184143066,0.1406550407409668,0.03500866889953613,0.09144258499145508,0.16100096702575684,0.06955838203430176,0.08520197868347168,0.1692821979522705,0.08408021926879883,0.09903931617736816,0.2880218029022217,0.18898248672485352,0.07069659233093262,0.3028905391693115,0.2321939468383789,0.06998968124389648,0.4641082286834717,0.3941185474395752,0.09102010726928711,0.18184614181518555,0.09082603454589844,0.1410224437713623,0.2321929931640625,0.0911705493927002,0.08483195304870605,0.26649975776672363,0.18166780471801758,0.0781552791595459,0.3174896240234375,0.2393343448638916,0.11166858673095703
IVAN,0.10467672348022461,0.33698511123657227,0.23230838775634766,0.11279678344726562,0.2180469036102295,0.10525012016296387,0.10562658309936523,0.10627150535583496,0.0006449222564697266,0.09754204750061035,0.3225395679473877,0.22499752044677734,0.08420395851135254,0.26709985733032227,0.18289589881896973,0.06293916702270508,0.4217832088470459,0.3588440418243408,0.0767679214477539,0.14009499549865723,0.06332707405090332,0.14115667343139648,0.1689298152923584,0.027773141860961914,0.10524106025695801,0.7453517913818359,0.6401107311248779,0.07700729370117188,0.18274664878845215,0.10573935508728027,0.1049802303314209
IVAN,0.11203837394714355,0.16779327392578125,0.055754899978637695,0.09212017059326172,0.21135520935058594,0.11923503875732422,0.09861564636230469,0.11961770057678223,0.02100205421447754,0.09116673469543457,0.232283353805542,0.14111661911010742,0.07673358917236328,0.2667243480682373,0.18999075889587402,0.07021450996398926,0.5133485794067383,0.443134069442749,0.09104561805725098,0.14793968200683594,0.05689406394958496,0.1327228546142578,0.14664864540100098,0.013925790786743164,0.09924793243408203,0.2184436321258545,0.11919569969177246,0.09080362319946289,0.2389209270477295,0.1481173038482666,0.11252570152282715
IVAN,0.09765958786010742,0.1968059539794922,0.09914636611938477,0.0768744945526123,0.21118950843811035,0.13431501388549805,0.0836641788482666,0.31598854064941406,0.23232436180114746,0.10484147071838379,0.3437213897705078,0.23887991905212402,0.07799267768859863,0.30324816703796387,0.22525548934936523,0.07704401016235352,0.4987349510192871,0.4216909408569336,0.0911569595336914,0.11925220489501953,0.028095245361328125,0.15515565872192383,0.18974781036376953,0.0345921516418457,0.08437395095825195,0.22549891471862793,0.14112496376037598,0.09701704978942871,0.9204907417297363,0.8234736919403076,0.11908578872680664
IVAN,0.1130523681640625,0.11405301094055176,0.0010006427764892578,0.09003448486328125,0.20342683792114258,0.11339235305786133,0.09800076484680176,0.17501235008239746,0.0770115852355957,0.0991053581237793,0.22480440139770508,0.12569904327392578,0.08518481254577637,0.34540724754333496,0.2602224349975586,0.0771636962890625,0.4706757068634033,0.3935120105743408,0.09131884574890137,0.189436674118042,0.09811782836914062,0.14806175231933594,0.24602055549621582,0.09795880317687988,0.10581326484680176,0.3098616600036621,0.20404839515686035,0.09120464324951172,0.2671318054199219,0.17592716217041016,0.1258549690246582
IVAN,0.10498189926147461,0.12696194648742676,0.02198004722595215,0.09103775024414062,0.1536998748779297,0.06266212463378906,0.08536934852600098,0.14827847480773926,0.06290912628173828,0.09115219116210938,0.25272512435913086,0.16157293319702148,0.09043312072753906,0.4923231601715088,0.4018900394439697,0.06967735290527344,0.4638662338256836,0.39418888092041016,0.07703709602355957,0.12611126899719238,0.04907417297363281,0.12701129913330078,0.1828458309173584,0.05583453178405762,0.09110522270202637,0.24611711502075195,0.15501189231872559,0.0767209529876709,0.2530496120452881,0.1763286590576172,0.11317968368530273
IVAN,0.09902620315551758,0.14117670059204102,0.04215049743652344,0.0768442153930664,0.18996906280517578,0.11312484741210938,0.0698692798614502,0.16128277778625488,0.09141349792480469,0.0915982723236084,0.3166201114654541,0.2250218391418457,0.08420205116271973,0.7662765979766846,0.6820745468139648,0.0766909122467041,0.42891693115234375,0.35222601890563965,0.09078812599182129,0.14691781997680664,0.05612969398498535,0.14818906784057617,0.17617344856262207,0.0279843807220459,0.09081912040710449,0.26700472831726074,0.17618560791015625,0.09066629409790039,0.24578452110290527,0.15511822700500488,0.10490846633911133
IVAN,0.09801721572875977,0.2247304916381836,0.12671327590942383,0.08426046371459961,0.2111954689025879,0.12693500518798828,0.08380460739135742,0.16095614433288574,0.07715153694152832,0.09226703643798828,0.3449976444244385,0.2527306079864502,0.08376693725585938,0.35126709938049316,0.2675001621246338,0.07779288291931152,0.4775888919830322,0.3997960090637207,0.09151339530944824,0.16938209533691406,0.07786870002746582,0.13279056549072266,0.13279056549072266,0.0,0.07101583480834961,0.2531285285949707,0.1821126937866211,0.09201288223266602,0.26798224449157715,0.17596936225891113,0.09771847724914551
IVAN,0.09088349342346191,0.710137128829956,0.6192536354064941,0.05605959892272949,0.14002609252929688,0.08396649360656738,0.09212732315063477,0.11980247497558594,0.027675151824951172,0.09822630882263184,0.29506659507751465,0.1968402862548828,0.08383488655090332,0.2528355121612549,0.16900062561035156,0.06327986717224121,0.4220001697540283,0.3587203025817871,0.07715463638305664,0.20434927940368652,0.12719464302062988,0.1331028938293457,0.15365099906921387,0.020548105239868164,0.09200048446655273,0.2603473663330078,0.16834688186645508,0.08503198623657227,0.224653959274292,0.13962197303771973,0.1271672248840332
IVAN,0.09820175170898438,0.12597393989562988,0.027772188186645508,0.09188175201416016,0.17620110511779785,0.0843193531036377,0.08368110656738281,0.10469913482666016,0.021018028259277344,0.10615801811218262,0.22528719902038574,0.11912918090820312,0.08496379852294922,0.2529716491699219,0.16800785064697266,0.0781102180480957,0.3940248489379883,0.3159146308898926,0.09033727645874023,0.2179102897644043,0.12757301330566406,0.12612295150756836,0.39313578605651855,0.2670128345489502,0.0988314151763916,0.28160929679870605,0.18277788162231445,0.08437752723693848,0.18950295448303223,0.10512542724609375,0.10554337501525879
IVAN,0.08502364158630371,0.19718337059020996,0.11215972900390625,0.08310747146606445,0.18294262886047363,0.09983515739440918,0.07691812515258789,0.11870932579040527,0.04179120063781738,0.09936785697937012,0.2460017204284668,0.14663386344909668,0.09213638305664062,0.3802928924560547,0.28815650939941406,0.07013583183288574,0.4080071449279785,0.3378713130950928,0.09089279174804688,0.2670447826385498,0.17615199089050293,0.14665603637695312,0.26697611808776855,0.12032008171081543,0.09100794792175293,0.24599432945251465,0.15498638153076172,0.09799432754516602,0.23804926872253418,0.14005494117736816,0.10584449768066406
IVAN,0.09768033027648926,0.14748525619506836,0.0498049259185791,0.09835410118103027,0.18234705924987793,0.08399295806884766,0.09199905395507812,0.1546945571899414,0.06269550323486328,0.1051492691040039,0.25323963165283203,0.14809036254882812,0.08420181274414062,0.2807433605194092,0.19654154777526855,0.0710000991821289,0.44330310821533203,0.3723030090332031,0.10490274429321289,0.3158857822418213,0.2109830379486084,0.1271350383758545,0.18281221389770508,0.055677175521850586,0.08400750160217285,0.24556946754455566,0.1615619659423828,0.08463835716247559,0.2677617073059082,0.18312335014343262,0.10567402839660645
IVAN,0.10616064071655273,0.22508001327514648,0.11891937255859375,0.09084796905517578,0.18301653861999512,0.09216856956481934,0.09097409248352051,0.12601041793823242,0.035036325454711914,0.09209370613098145,0.2806675434112549,0.18857383728027344,0.07819080352783203,0.24712657928466797,0.16893577575683594,0.07687759399414062,0.5131032466888428,0.43622565269470215,0.09112930297851562,0.21806859970092773,0.1269392967224121,0.13969969749450684,0.09787774085998535,-0.041821956634521484,0.08409547805786133,0.2741522789001465,0.19005680084228516,0.09880709648132324,0.7866451740264893,0.687838077545166,0.1060338020324707
IVAN,0.10480141639709473,0.17572474479675293,0.0709233283996582,0.09807324409484863,0.2251756191253662,0.12710237503051758,0.1051933765411377,0.1608283519744873,0.05563497543334961,0.08522248268127441,0.5128891468048096,0.42766666412353516,0.07833433151245117,1.5890090465545654,1.5106747150421143,0.06315803527832031,0.4779942035675049,0.41483616828918457,0.09099721908569336,0.1401536464691162,0.04915642738342285,0.12701630592346191,0.2180328369140625,0.09101653099060059,0.09213900566101074,0.29581499099731445,0.2036759853363037,0.09791231155395508,0.33699727058410645,0.23908495903015137,0.13318872451782227
IVAN,0.09738540649414062,0.1398165225982666,0.04243111610412598,0.09219932556152344,0.2319784164428711,0.13977909088134766,0.07700800895690918,0.1409752368927002,0.06396722793579102,0.08426427841186523,0.30187463760375977,0.21761035919189453,0.07709217071533203,0.3159956932067871,0.23890352249145508,0.07114410400390625,0.42229390144348145,0.3511497974395752,0.08388781547546387,0.11995792388916016,0.03607010841369629,0.1327517032623291,0.1959996223449707,0.0632479190826416,0.0920112133026123,0.2527503967285156,0.16073918342590332,0.09199643135070801,0.23200082778930664,0.14000439643859863,0.11249661445617676
IVAN,0.09179210662841797,0.168626070022583,0.07683396339416504,0.09839248657226562,0.18330049514770508,0.08490800857543945,0.08370018005371094,0.13270020484924316,0.04900002479553223,0.10636568069458008,0.23928332328796387,0.1329176425933838,0.07785820960998535,0.30973243713378906,0.2318742275238037,0.0633234977722168,0.555290937423706,0.49196743965148926,0.09088468551635742,0.14641952514648438,0.05553483963012695,0.12776851654052734,0.16253662109375,0.034768104553222656,0.09099888801574707,0.2670741081237793,0.17607522010803223,0.08466243743896484,0.22505426406860352,0.14039182662963867,0.13391900062561035
IVAN,0.10497117042541504,0.14664077758789062,0.041669607162475586,0.09219861030578613,0.162276029586792,0.07007741928100586,0.09805965423583984,0.16884922981262207,0.07078957557678223,0.09819293022155762,0.25304532051086426,0.15485239028930664,0.07017230987548828,0.30883073806762695,0.23865842819213867,0.07030701637268066,0.4359934329986572,0.36568641662597656,0.07001161575317383,0.11941051483154297,0.04939889907836914,0.14078712463378906,0.14176034927368164,0.0009732246398925781,0.07608461380004883,0.2521541118621826,0.1760694980621338,0.07694172859191895,0.21797704696655273,0.1410353183746338,0.11899209022521973
IVAN,0.1047525405883789,0.1538867950439453,0.049134254455566406,0.08475899696350098,0.17607998847961426,0.09132099151611328,0.09083771705627441,0.11291718482971191,0.0220794677734375,0.11209678649902344,0.23087334632873535,0.11877655982971191,0.07127666473388672,0.34507298469543457,0.27379631996154785,0.05579113960266113,0.37197279930114746,0.31618165969848633,0.08517885208129883,0.14116954803466797,0.05599069595336914,0.13402891159057617,0.16198348999023438,0.027954578399658203,0.08388543128967285,0.24569225311279297,0.16180682182312012,0.09119200706481934,0.30945277214050293,0.2182607650756836,0.11154818534851074
IVAN,0.10608267784118652,0.15483617782592773,0.04875349998474121,0.09101676940917969,0.1758122444152832,0.08479547500610352,0.09140491485595703,0.11885929107666016,0.027454376220703125,0.10663723945617676,0.23941326141357422,0.13277602195739746,0.08485674858093262,0.3100440502166748,0.2251873016357422,0.06289911270141602,0.4418799877166748,0.3789808750152588,0.08529376983642578,0.1611652374267578,0.07587146759033203,0.12797951698303223,0.15519237518310547,0.027212858200073242,0.09176778793334961,0.2884340286254883,0.19666624069213867,0.09838509559631348,0.2741694450378418,0.17578434944152832,0.1265580654144287
IVAN,0.09918880462646484,0.48488330841064453,0.3856945037841797,0.0993201732635498,0.18997454643249512,0.09065437316894531,0.10502028465270996,0.10602235794067383,0.0010020732879638672,0.10531139373779297,0.29512524604797363,0.18981385231018066,0.07706809043884277,0.2947103977203369,0.21764230728149414,0.07688617706298828,0.4082784652709961,0.3313922882080078,0.08426880836486816,0.15424180030822754,0.06997299194335938,0.14762616157531738,0.18275213241577148,0.0351259708404541,0.10517764091491699,0.6260664463043213,0.5208888053894043,0.07680845260620117,0.3229634761810303,0.2461550235748291,0.10485100746154785
