subject,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
luka,0.07679486274719238,0.517622709274292,0.4408278465270996,0.09773898124694824,0.12566709518432617,0.02792811393737793,0.08177375793457031,0.16355204582214355,0.08177828788757324,0.08777713775634766,0.5496881008148193,0.4619109630584717,0.08187389373779297,0.6334378719329834,0.5515639781951904,0.08235430717468262,0.39054131507873535,0.30818700790405273,0.08583188056945801,0.1437375545501709,0.05790567398071289,0.12167668342590332,0.20843839645385742,0.0867617130279541,0.08281397819519043,0.21043801307678223,0.1276240348815918,0.09174895286560059,0.3680098056793213,0.2762608528137207,0.10323143005371094
luka,0.09573912620544434,0.4876735210418701,0.3919343948364258,0.0967562198638916,0.14058732986450195,0.04383111000061035,0.07632064819335938,0.4932124614715576,0.41689181327819824,0.08177328109741211,0.6031696796417236,0.5213963985443115,0.08278560638427734,1.06256103515625,0.9797754287719727,0.09781289100646973,0.43760132789611816,0.33978843688964844,0.09475588798522949,0.17148375511169434,0.07672786712646484,0.09773612022399902,0.16947078704833984,0.07173466682434082,0.0827016830444336,0.26521897315979004,0.18251729011535645,0.0778961181640625,0.35811662673950195,0.28022050857543945,0.048787593841552734
luka,0.06981515884399414,0.668891191482544,0.5990760326385498,0.09553194046020508,0.12934064865112305,0.03380870819091797,0.06940293312072754,0.1821448802947998,0.11274194717407227,0.09769940376281738,0.5487263202667236,0.45102691650390625,0.07184696197509766,0.5994069576263428,0.5275599956512451,0.09182024002075195,0.3879661560058594,0.2961459159851074,0.07874107360839844,0.2592945098876953,0.18055343627929688,0.11370730400085449,0.23038172721862793,0.11667442321777344,0.07193350791931152,0.2872345447540283,0.2153010368347168,0.0738370418548584,0.506248950958252,0.43241190910339355,0.09677481651306152
luka,0.08081912994384766,0.5624978542327881,0.48167872428894043,0.08779788017272949,0.15758061408996582,0.06978273391723633,0.08497738838195801,0.23157644271850586,0.14659905433654785,0.08776712417602539,0.538611650466919,0.45084452629089355,0.08301544189453125,0.5194363594055176,0.43642091751098633,0.08157515525817871,0.4296457767486572,0.3480706214904785,0.09280729293823242,0.15958023071289062,0.0667729377746582,0.08089303970336914,0.22938156127929688,0.14848852157592773,0.09678816795349121,0.3241748809814453,0.2273867130279541,0.0787496566772461,0.3251683712005615,0.24641871452331543,0.0762019157409668
luka,0.08278918266296387,0.39993906021118164,0.3171498775482178,0.11169767379760742,0.13564205169677734,0.023944377899169922,0.07579302787780762,0.22286105155944824,0.14706802368164062,0.09712910652160645,0.4650692939758301,0.36794018745422363,0.08344745635986328,0.5815982818603516,0.4981508255004883,0.0729224681854248,0.45091819763183594,0.37799572944641113,0.07685136795043945,0.14564728736877441,0.06879591941833496,0.10667109489440918,0.19843387603759766,0.09176278114318848,0.08680224418640137,0.34095120429992676,0.2541489601135254,0.07467365264892578,0.3366665840148926,0.2619929313659668,0.0977318286895752
luka,0.08178234100341797,0.5435538291931152,0.46177148818969727,0.10179662704467773,0.12400698661804199,0.022210359573364258,0.07280564308166504,0.2792649269104004,0.20645928382873535,0.09033083915710449,0.5102922916412354,0.41996145248413086,0.08675980567932129,0.5035445690155029,0.41678476333618164,0.09673643112182617,0.4413454532623291,0.34460902214050293,0.074798583984375,0.14162039756774902,0.06682181358337402,0.09776806831359863,0.16954851150512695,0.07178044319152832,0.08391809463500977,0.24535107612609863,0.16143298149108887,0.08190083503723145,1.3866496086120605,1.304748773574829,0.07278847694396973
luka,0.07678675651550293,0.5060000419616699,0.429213285446167,0.09968161582946777,0.11763310432434082,0.017951488494873047,0.07182168960571289,0.2034599781036377,0.1316382884979248,0.08277702331542969,0.6569750308990479,0.5741980075836182,0.06392788887023926,0.8284523487091064,0.7645244598388672,0.09383487701416016,0.46175670623779297,0.3679218292236328,0.08676528930664062,0.12369632720947266,0.03693103790283203,0.1086881160736084,0.20044517517089844,0.09175705909729004,0.0818014144897461,0.35322022438049316,0.27141880989074707,0.08284235000610352,0.32909584045410156,0.24625349044799805,0.10272002220153809
luka,0.07277941703796387,0.5146052837371826,0.44182586669921875,0.09187507629394531,0.1429595947265625,0.05108451843261719,0.08376717567443848,0.2054433822631836,0.12167620658874512,0.08976054191589355,0.424910306930542,0.33514976501464844,0.08776473999023438,0.9634559154510498,0.8756911754608154,0.13663244247436523,0.5126218795776367,0.3759894371032715,0.07879328727722168,0.20047545433044434,0.12168216705322266,0.11369442939758301,0.1994478702545166,0.0857534408569336,0.0777895450592041,0.22991728782653809,0.15212774276733398,0.0768423080444336,0.4497847557067871,0.3729424476623535,0.09281110763549805
luka,0.07783913612365723,0.5245082378387451,0.4466691017150879,0.09673166275024414,0.10670590400695801,0.009974241256713867,0.07978534698486328,0.16680002212524414,0.08701467514038086,0.10760307312011719,0.46966075897216797,0.3620576858520508,0.06768226623535156,0.5575931072235107,0.4899108409881592,0.08378148078918457,0.4159386157989502,0.3321571350097656,0.0859370231628418,0.16356587409973145,0.07762885093688965,0.12850332260131836,0.19032931327819824,0.06182599067687988,0.0918724536895752,0.25830698013305664,0.16643452644348145,0.07789945602416992,0.36502766609191895,0.287128210067749,0.08684206008911133
luka,0.08745884895324707,0.6383426189422607,0.5508837699890137,0.14116597175598145,0.17911529541015625,0.037949323654174805,0.07778692245483398,0.33660888671875,0.258821964263916,0.1107034683227539,0.41706204414367676,0.30635857582092285,0.07760906219482422,0.6826431751251221,0.6050341129302979,0.09275293350219727,0.4596879482269287,0.36693501472473145,0.08377671241760254,0.15658879280090332,0.07281208038330078,0.09773588180541992,0.15358734130859375,0.05585145950317383,0.0819082260131836,0.2791919708251953,0.19728374481201172,0.07777070999145508,0.31914305686950684,0.24137234687805176,0.0918424129486084
